graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_257,26.09152506544871,"[1.2698421170697043, 1.5872768832379542, 2.869469529962519, 1.958299949953819]",1.2698421170697043,2.869469529962519,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,42,1.3630192279815674,1,275.0,0.0,0.0,257,barabasi,17,42,4.9412,2.8997,0.4676,-0.4106,0.4118,33,0.790652274710567
regular_258,4.999997964256181,"[0.9254719896820817, 1.8935618976420174, 2.81916372348132, 2.2153399264156954]",0.9254719896820816,2.81916372348132,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,6,0.2114696502685547,1,143.0,0.0,0.0,258,regular,6,6,2.0,0.0,0.0,0.0,0.5,6,0.8333329940426969
gnm_259,48.442350631321176,"[2.6029458787897557, 1.9646051884092293, 3.141592653589793, 2.7713565846457833]",2.602945878789756,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,92,2.440861701965332,1,249.0,0.0,0.0,259,gnm,15,92,12.2667,0.9286,0.867,-0.1457,0.1333,56,0.8650419755593067
regular_260,6.3919782211014535,"[2.805748690666455, 2.3409753602420853, 1.8002957425181871, 1.8384331855257479]",2.805748690666455,1.8002957425181871,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,9,0.3263897895812988,1,196.0,0.0,0.0,260,regular,6,9,3.0,0.0,0.3333,0.0,0.3333,7,0.9131397458716363
watts_261,12.693837661153136,"[0.3918251295610259, 2.354478626780124, 2.9202243864996342, 1.8494386827939522]",0.3918251295610259,2.9202243864996342,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,16,0.6999728679656982,1,244.0,0.0,0.0,261,watts,16,16,2.0,0.7071,0.0,-0.4286,0.5,16,0.793364853822071
watts_262,24.70282722482675,"[2.910299988985294, 2.046741789714858, 1.8679010213889533, 1.4120169730403913]",2.910299988985294,1.8679010213889533,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,38,2.115845203399658,1,297.0,0.0,0.0,262,watts,19,38,4.0,0.6489,0.2368,-0.0765,0.3158,30,0.8234275741608916
watts_263,13.85669617891454,"[0.4360787741863253, 2.281290230258703, 2.9452819726836816, 1.8438240095280038]",0.4360787741863253,2.9452819726836816,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,18,0.5099830627441406,1,172.0,0.0,0.0,263,watts,18,18,2.0,0.5774,0.1296,-0.4545,0.4444,17,0.815099775230267
watts_264,10.620508415353484,"[2.109131476063143, 2.41799171964367, 1.5976920295441515, 1.8950518834295722]",2.109131476063143,1.5976920295441517,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.4366610050201416,1,193.0,0.0,0.0,264,watts,10,20,4.0,0.8944,0.2967,-0.044,0.3,16,0.6637817759595928
watts_265,13.203410785733505,"[2.952598487907367, 2.7524464280367686, 1.9952661943969465, 1.7959475594728547]",2.952598487907367,1.9952661943969463,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.5500292778015137,1,243.0,0.0,0.0,265,watts,10,20,4.0,0.7746,0.46,-0.2121,0.4,15,0.880227385715567
watts_266,3.7992427891585976,"[1.9328376313619586, 2.836159742228037, 1.214023388446309, 2.4889041210074883]",1.9328376313619584,1.214023388446309,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.1890718936920166,1,151.0,0.0,0.0,266,watts,7,7,2.0,0.7559,0.0,-0.4583,0.4286,7,0.5427489698797997
watts_267,19.12213879835296,"[2.0064831043238893, 2.4288141884114554, 1.9036842589925755, 1.2809007873539875]",2.0064831043238893,1.9036842589925755,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,36,1.2604091167449951,1,235.0,0.0,0.0,267,watts,18,36,4.0,0.8819,0.2704,-0.1134,0.3333,28,0.6829335285126057
watts_268,10.00001328022748,"[0.9264960244746868, 1.8930811855543894, 2.8192612728566897, 2.21588935252026]",0.9264960244746868,2.8192612728566897,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,12,0.4218618869781494,1,247.0,0.0,0.0,268,watts,12,12,2.0,0.0,0.0,0.0,0.5,12,0.8333344400189566
regular_269,27.23092677256365,"[1.3309434480672142, 2.100439923877767, 1.7794824625004102, 1.3118748270035585]",1.3309434480672142,1.7794824625004102,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,2.3568856716156006,1,300.0,0.0,0.0,269,regular,20,40,4.0,0.0,0.175,0.0,0.3,32,0.850966461642614
gnm_270,26.155938087342776,"[0.2405058524029577, 3.082832483724685, 2.001079747149606, 0.800736598816401]",0.2405058524029577,2.001079747149606,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,43,1.324460506439209,1,293.0,0.0,0.0,270,gnm,14,43,6.1429,2.0653,0.5767,-0.1666,0.2857,30,0.8718646029114259
gnm_271,49.88404544964533,"[1.7387609890868072, 2.8409999255215688, 1.2362782078302148, 1.924433770224339]",1.7387609890868072,1.2362782078302148,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,94,3.254967451095581,1,264.0,0.0,0.0,271,gnm,19,94,9.8947,1.9438,0.5669,-0.1342,0.2105,63,0.7918102452324656
gnm_272,8.89316117501403,"[2.9149231692155078, 2.054121496076858, 1.8740460938584524, 1.4479629101342888]",2.914923169215508,1.8740460938584524,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,14,0.3504936695098877,1,154.0,0.0,0.0,272,gnm,8,14,3.5,1.0,0.5917,-0.3208,0.375,11,0.8084691977285481
barabasi_273,4.522547058872078,"[1.6593701858529362, 1.9905620482614597, 1.0241254785756118, 2.765657650963183]",1.6593701858529362,1.0241254785756118,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1865642070770263,1,136.0,0.0,0.0,273,barabasi,7,6,1.7143,1.0302,0.0,-0.7143,0.5714,6,0.7537578431453463
gnm_274,18.838240749041297,"[2.025490735944307, 3.0058224800867013, 2.774432400149337, 0.7301598531206988]",2.025490735944307,2.774432400149337,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,36,1.0779149532318115,1,255.0,0.0,0.0,274,gnm,14,36,5.1429,1.4569,0.4741,-0.0439,0.2857,27,0.6977126203348628
watts_275,27.95160644631622,"[2.952619994872735, 2.794658828957072, 2.067823867672629, 1.8525862938727267]",2.952619994872735,2.067823867672629,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,1.215294599533081,1,170.0,0.0,0.0,275,watts,20,40,4.0,0.8944,0.1683,-0.1513,0.4,34,0.822106071950477
regular_276,26.60987859260304,"[1.7665590323543947, 1.935770834046091, 1.0705192008002982, 1.2949707648381197]",1.7665590323543947,1.0705192008002982,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,38,1.7013556957244873,1,298.0,0.0,0.0,276,regular,19,38,4.0,0.0,0.1579,0.0,0.3684,32,0.831558706018845
watts_277,17.785188162635816,"[2.958845918049477, 2.7988260358875516, 2.0290924589098442, 1.8377948206602874]",2.958845918049477,2.029092458909844,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,26,0.6590259075164795,1,231.0,0.0,0.0,277,watts,13,26,4.0,1.3009,0.2744,-0.0674,0.3846,21,0.8469137220302769
gnm_278,19.00309482209942,"[1.7288726795125744, 2.8321236035685633, 0.32341717523669294, 2.6196985901599827]",1.7288726795125744,0.3234171752366929,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,35,0.7346832752227783,1,186.0,0.0,0.0,278,gnm,11,35,6.3636,1.7201,0.668,-0.2862,0.2727,24,0.7917956175874759
watts_279,14.587724149887428,"[1.4752038383085941, 2.032569695504895, 1.3609363681933235, 1.1872258215462506]",1.475203838308594,1.3609363681933235,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,20,1.0699820518493652,1,253.0,0.0,0.0,279,watts,20,20,2.0,1.0,0.0,-0.2963,0.6,20,0.7293862074943714
barabasi_280,4.140256627877534,"[0.32826215411880455, 2.404381155354158, 2.799896865150381, 1.8138584239367699]",0.3282621541188045,2.799896865150381,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.1485569477081298,1,157.0,0.0,0.0,280,barabasi,6,5,1.6667,1.1055,0.0,-0.7391,0.6667,5,0.8280513255755068
barabasi_281,5.930048127812938,"[-0.40051865346891535, 3.141592653589793, 2.917583536429766, 2.187334403941484]",-0.4005186534689153,2.917583536429766,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,8,0.1315515041351318,1,107.0,0.0,0.0,281,barabasi,9,8,1.7778,0.9162,0.0,-0.3846,0.5556,8,0.7412560159766173
gnm_282,9.571408249072192,"[0.3429832138307828, 3.023236612775686, 1.9663681150211278, 0.7958396849270646]",0.3429832138307828,1.966368115021128,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,14,0.291379451751709,1,200.0,0.0,0.0,282,gnm,8,14,3.5,1.3229,0.3417,-0.2667,0.375,12,0.7976173540893493
barabasi_283,3.954072926804656,"[0.48284268403908115, 2.954069272163903, 1.9255741950415444, 2.389475769350691]",0.4828426840390811,1.9255741950415444,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.2211101055145263,1,240.0,0.0,0.0,283,barabasi,6,5,1.6667,0.9428,0.0,-0.6667,0.6667,5,0.7908145853609312
barabasi_284,15.792609264294663,"[1.7973870301711181, 1.6661953085709913, 1.3544354936386005, 1.2858306537115225]",1.797387030171118,1.3544354936386005,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,-1.2196900844573977,1,458.0,0.0,0.0,284,barabasi,14,24,3.4286,1.7202,0.2891,-0.3265,0.4286,19,0.8311899612786665
watts_285,13.398721195393822,"[0.3985651050029475, 2.339420785109654, 2.9168365870509216, 1.8371556776508386]",0.3985651050029475,2.9168365870509216,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,17,0.3571577072143554,1,143.0,0.0,0.0,285,watts,17,17,2.0,0.686,0.0,-0.275,0.5294,17,0.7881600703172836
watts_286,21.6827018585616,"[1.9165188699647546, 2.9814489128055346, 1.187139720745684, 2.342673671613161]",1.9165188699647544,1.187139720745684,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,1.8343818187713623,1,215.0,0.0,0.0,286,watts,20,40,4.0,1.0,0.2067,-0.2267,0.35,32,0.67758443308005
barabasi_287,29.08769261458889,"[0.9052015192275868, 2.0194540716448395, 3.1415348780818766, 1.9091233537016579]",0.9052015192275868,3.1415348780818766,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,48,1.5296790599822998,1,241.0,0.0,0.0,287,barabasi,19,48,5.0526,2.2821,0.4019,-0.3177,0.3684,36,0.807991461516358
gnm_288,10.121059246775983,"[1.6447117884565974, 2.8939002503772895, 2.3013843911706884, 2.395352625591867]",1.6447117884565974,2.3013843911706884,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,18,0.4760236740112304,1,247.0,0.0,0.0,288,gnm,8,18,4.5,1.3229,0.7667,-0.3171,0.25,12,0.8434216038979986
barabasi_289,4.491092386568198,"[-0.4138886936266035, 3.1415914580002253, 2.978513215012053, 2.126048271479738]",-0.4138886936266035,2.978513215012053,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1553428173065185,1,132.0,0.0,0.0,289,barabasi,7,6,1.7143,0.8806,0.0,-0.4483,0.5714,6,0.7485153977613663
regular_290,13.545590809697387,"[1.3295692019886076, 2.112571789757646, 1.7592713514488558, 1.296252469897642]",1.3295692019886076,1.7592713514488558,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.2643089294433594,1,133.0,0.0,0.0,290,regular,10,20,4.0,0.0,0.25,0.0,0.3,16,0.8465994256060867
barabasi_291,13.321085925367914,"[-0.6110830064341932, 3.141592653589793, 3.1388000048966425, 1.966205848305405]",-0.6110830064341932,3.1388000048966425,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,19,0.8611721992492676,1,187.0,0.0,0.0,291,barabasi,20,19,1.9,1.9723,0.0,-0.6547,0.75,19,0.7011097855456797
regular_292,27.52085728241236,"[1.3256164168888085, 2.094516187387754, 1.782509055925564, 1.3072590929111532]",1.3256164168888085,1.782509055925564,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,40,2.0676541328430176,1,256.0,0.0,0.0,292,regular,20,40,4.0,0.0,0.1,0.0,0.35,32,0.8600267900753863
gnm_293,45.26790098917445,"[2.4081133886529686, 1.6077635151004515, 1.8712693245605476, 1.8940047769983868]",2.4081133886529686,1.871269324560548,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,89,1.9726479053497317,1,240.0,0.0,0.0,293,gnm,14,89,12.7143,0.4518,0.9774,-0.141,0.1429,49,0.9238347140647847
watts_294,11.768662577298072,"[2.9084043379599622, 0.5707668853219235, 1.7704544093867058, 2.9103122932578183]",2.9084043379599622,1.7704544093867058,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,18,0.6683344841003418,1,317.0,0.0,0.0,294,watts,9,18,4.0,0.6667,0.4667,-0.2857,0.3333,14,0.8406187555212908
gnm_295,56.28969621084853,"[3.014459768601774, 1.6737588116438817, 1.8117658960882723, 3.141592653589793]",3.014459768601774,1.8117658960882723,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,103,3.219157218933105,1,228.0,0.0,0.0,295,gnm,18,103,11.4444,1.8922,0.6784,-0.1337,0.2222,65,0.8659953263207466
gnm_296,64.88368380036161,"[1.4861408712145596, 2.890275172797298, 1.208361919049775, 1.3970784869076418]",1.4861408712145596,1.208361919049775,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,123,4.4967005252838135,1,306.0,0.0,0.0,296,gnm,17,123,14.4706,1.091,0.9053,-0.1353,0.1176,71,0.9138547014135437
gnm_297,33.99831452948638,"[1.9963402828343155, 2.8620498821282707, 1.5461490728644276, 1.9529926594095621]",1.9963402828343155,1.5461490728644276,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,64,1.4725868701934814,1,237.0,0.0,0.0,297,gnm,12,64,10.6667,0.4714,0.9684,-0.1636,0.1667,36,0.9443976258190661
barabasi_298,8.719211975775519,"[1.603688881690623, 1.9669545280705139, 0.6585762306711407, 2.7487060471828606]",1.603688881690623,0.6585762306711407,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,12,0.4804995059967041,1,165.0,0.0,0.0,298,barabasi,13,12,1.8462,1.2308,0.0,-0.3605,0.4615,12,0.7266009979812932
gnm_299,8.238829668956896,"[2.9116038917156195, 2.087252775227209, 1.856245944667124, 1.4675745350364995]",2.9116038917156195,1.856245944667124,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,13,0.339390754699707,1,190.0,0.0,0.0,299,gnm,8,13,3.25,1.0897,0.3958,0.5048,0.375,11,0.7489845153597178
watts_300,5.833330113069678,"[2.496156354601446, 1.893227029377789, 1.2487548306479237, 2.214726101030859]",2.496156354601446,1.2487548306479237,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.372511625289917,1,251.0,0.0,0.0,300,watts,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.972221685511613
barabasi_301,11.210452903362684,"[1.8003060282876944, 2.6095810313484638, 2.8664973592832763, 1.8165187185144218]",1.8003060282876944,2.8664973592832763,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,20,0.844656229019165,1,301.0,0.0,0.0,301,barabasi,12,20,3.3333,2.0548,0.4365,-0.4767,0.5,16,0.7006533064601678
gnm_302,11.61441822860047,"[2.940557294520017, 2.761007140452158, 2.0268339159731434, 1.848279275615309]",2.940557294520017,2.0268339159731434,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,17,1.0801730155944824,1,381.0,0.0,0.0,302,gnm,9,17,3.7778,1.2273,0.4852,-0.4356,0.4444,13,0.8934167868154208
barabasi_303,3.8094191875425167,"[1.6217074376368474, 1.9582444028067894, 1.7527712743917943, 1.1825848220463546]",1.6217074376368474,1.7527712743917945,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.287883996963501,1,207.0,0.0,0.0,303,barabasi,6,5,1.6667,0.7454,0.0,-0.6667,0.5,5,0.7618838375085033
watts_304,15.0000096854699,"[0.9251963113411967, 1.893138434526514, 2.819197399451214, 2.214756265954871]",0.9251963113411968,2.819197399451214,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,18,0.797278642654419,1,249.0,0.0,0.0,304,watts,18,18,2.0,0.0,0.0,0.0,0.5,18,0.8333338714149945
gnm_305,10.879598406216246,"[1.8974698092615216, 1.0672213516542945, 3.141592653589793, 1.8251796922060273]",1.8974698092615216,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,19,0.2479989528656005,1,141.0,0.0,0.0,305,gnm,7,19,5.4286,0.7284,0.9238,-0.3735,0.2857,12,0.9066332005180205
gnm_306,23.31964822089801,"[1.6390365585783475, 1.7950185428338095, 1.169531282984989, 1.237020389223069]",1.6390365585783475,1.169531282984989,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,37,1.8451941013336184,1,402.0,0.0,0.0,306,gnm,18,37,4.1111,1.9405,0.2906,-0.1479,0.3333,30,0.777321607363267
watts_307,13.146049566749095,"[2.8464782911339044, 2.6041654262808365, 0.547143030714843, 1.872051752488617]",2.8464782911339044,0.547143030714843,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,16,0.4349603652954101,1,199.0,0.0,0.0,307,watts,16,16,2.0,0.7071,0.0,-0.1429,0.5,16,0.8216280979218185
watts_308,11.34386214469373,"[2.9180642601211497, 2.1089470411028177, 1.8612648393699174, 1.450943168081244]",2.9180642601211497,1.8612648393699172,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,18,0.2946751117706299,1,148.0,0.0,0.0,308,watts,9,18,4.0,0.4714,0.4333,-0.2676,0.3333,13,0.8726047803610562
regular_309,10.710652028897648,"[2.87048832209671, 2.617791994476536, 1.9893955932688034, 1.8136082502239828]",2.87048832209671,1.9893955932688037,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,15,0.3522439002990722,1,236.0,0.0,0.0,309,regular,10,15,3.0,0.0,0.4,0.0,0.3,12,0.8925543357414707
gnm_310,32.7305968229748,"[3.0357876556873302, 1.921871644457167, 1.7905123700364498, 1.6798505612779535]",3.0357876556873302,1.7905123700364498,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,60,1.2136297225952148,1,230.0,0.0,0.0,310,gnm,12,60,10.0,0.8165,0.9002,-0.1829,0.25,36,0.9091832450826334
regular_311,12.302724178272662,"[3.141427665160714, 1.8730922015404676, 3.137247237783571, 1.9521226881142073]",3.141427665160714,3.137247237783571,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,18,0.5300683975219727,1,205.0,0.0,0.0,311,regular,12,18,3.0,0.0,0.0833,0.0,0.4167,16,0.7689202611420414
gnm_312,42.63835424777936,"[1.7887653296362775, 3.0535580925011914, 2.7792816165246723, 2.345373168691066]",1.7887653296362775,2.7792816165246723,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,80,3.379337787628174,1,246.0,0.0,0.0,312,gnm,20,80,8.0,1.8974,0.4403,0.0349,0.25,55,0.7752428045050793
gnm_313,30.995853146644592,"[1.3282023475756217, 2.831913101813921, 0.549574791098917, 1.8392178714398004]",1.3282023475756215,0.549574791098917,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,60,-0.8082647323608398,1,270.0,0.0,0.0,313,gnm,18,60,6.6667,1.5635,0.3974,-0.0407,0.2222,43,0.7208337941080137
gnm_314,48.75626202832048,"[3.003712608102245, 1.667955499969099, 1.8694897782764683, 1.7384368565882322]",3.003712608102245,1.8694897782764683,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,88,2.685960054397583,1,274.0,0.0,0.0,314,gnm,17,88,10.3529,1.6783,0.6469,-0.1193,0.1765,57,0.8553730180407101
watts_315,7.233809949761778,"[0.39816339314901805, 2.3465051627506375, 2.94590936597863, 1.8832671693033596]",0.398163393149018,2.94590936597863,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,9,0.1891584396362304,1,155.0,0.0,0.0,315,watts,9,9,2.0,0.6667,0.0,-0.4063,0.4444,9,0.8037566610846419
