n,deg_mean_r,clust_mean_r,mis_r,count,gamma1_std,gamma2_std,beta1_std,beta2_std,gamma1_mean,gamma2_mean,beta1_mean,beta2_mean,approx_mean,models
20,3.6,0.404,0.5,1,0.0,0.0,0.0,0.0,2.8393441999642386,0.09237118690952117,2.7776663562410553,2.3144458497989584,0.7684834556843335,['barabasi']
20,3.6,0.433,0.45,1,0.0,0.0,0.0,0.0,1.9616071718597996,2.353235651557566,1.3238697990116814,1.8062782546692664,0.6761676760402614,['barabasi']
20,4.0,0.1,0.35,1,0.0,0.0,0.0,0.0,1.3256164168888085,2.094516187387754,1.782509055925564,1.3072590929111532,0.8600267900753863,['regular']
20,4.0,0.125,0.3,1,0.0,0.0,0.0,0.0,1.3248030945486438,2.1010267531690854,1.7843100531323013,1.3124801512259543,0.8566346168868865,['regular']
20,4.0,0.168,0.4,1,0.0,0.0,0.0,0.0,2.952619994872735,2.794658828957072,2.067823867672629,1.8525862938727267,0.822106071950477,['watts']
20,4.0,0.175,0.3,1,0.0,0.0,0.0,0.0,1.3309434480672142,2.100439923877767,1.7794824625004102,1.3118748270035585,0.850966461642614,['regular']
20,4.0,0.175,0.35,2,0.3422452962005958,0.31619175417857076,0.24820676510606393,0.25786913469904715,0.9754554376439363,1.9317801868260474,2.9660839668469188,2.118533420185473,0.8342748102358482,['regular']
20,4.0,0.207,0.35,1,0.0,0.0,0.0,0.0,1.9165188699647546,2.9814489128055346,1.187139720745684,2.342673671613161,0.67758443308005,['watts']
20,4.0,0.208,0.35,1,0.0,0.0,0.0,0.0,1.5630965173377938,1.8185454731754125,0.665851912104547,1.2093496325098794,0.8003786179113328,['watts']
20,4.0,0.215,0.3,1,0.0,0.0,0.0,0.0,2.8924036552174526,1.8754232922794802,-1.204396133810476,3.141592653589793,0.7535752637643199,['watts']
20,4.0,0.232,0.35,1,0.0,0.0,0.0,0.0,1.4900177873646772,1.9014287016691926,-0.09693590448056841,1.2188621463076235,0.7947819709120169,['watts']
20,4.0,0.235,0.3,1,0.0,0.0,0.0,0.0,1.1282243523873094,1.761028239545504,1.480859930091063,1.9791609052474937,0.8286509982250717,['watts']
20,4.0,0.273,0.35,1,0.0,0.0,0.0,0.0,2.9045194409240565,2.0433057298775235,1.895740469925792,1.464250073524352,0.8007865331121347,['watts']
20,4.0,0.287,0.35,1,0.0,0.0,0.0,0.0,1.8656500290660243,2.703511101779201,2.8368796942851575,2.1133629451344413,0.6662987277496142,['watts']
20,4.0,0.328,0.3,1,0.0,0.0,0.0,0.0,2.8972285432226683,2.2367101704488186,1.912865833706977,1.558048002829219,0.8148657726825655,['watts']
20,4.0,0.348,0.35,1,0.0,0.0,0.0,0.0,1.3560562573914476,2.0459366557124934,1.7281439575303223,1.2596929760197075,0.8257957601595076,['watts']
20,4.6,0.235,0.4,1,0.0,0.0,0.0,0.0,1.0047812552432425,1.9034550289219947,3.124128298761938,1.9262648815097831,0.8190153112882405,['gnm']
20,4.7,0.201,0.4,1,0.0,0.0,0.0,0.0,1.1664326101800748,2.209506460710259,0.0343665716367082,2.7886890786921525,0.7313803386627439,['gnm']
20,4.8,0.216,0.4,1,0.0,0.0,0.0,0.0,2.038791698863079,3.018563511072104,2.8533071921784794,0.6325262706036905,0.68065050323296,['gnm']
20,5.1,0.234,0.35,1,0.0,0.0,0.0,0.0,1.8910097776500971,2.5253752021532896,1.8623041405845902,1.309563050143113,0.6912927074608118,['barabasi']
20,5.1,0.244,0.3,1,0.0,0.0,0.0,0.0,0.28067710867230394,3.0491696829735853,1.9495966580712962,0.8141589821808612,0.8482749965068274,['barabasi']
20,5.1,0.338,0.35,1,0.0,0.0,0.0,0.0,1.9316580343965248,2.5377497056848437,1.9497706789183835,1.3372950160841535,0.7159739303948851,['barabasi']
20,6.4,0.333,0.4,1,0.0,0.0,0.0,0.0,1.561751148146517,1.7717711835786827,2.844674385707962,1.2384292792260752,0.7918705565199917,['barabasi']
20,6.4,0.373,0.4,1,0.0,0.0,0.0,0.0,0.19411582510257153,1.9715102073543718,2.806996738438084,1.525292694287226,0.8069328455939743,['barabasi']
20,6.4,0.465,0.35,1,0.0,0.0,0.0,0.0,1.294813671029669,2.0413580522606067,0.09000875969082214,2.8256013160405975,0.8012012927156373,['barabasi']
20,6.4,0.496,0.35,1,0.0,0.0,0.0,0.0,1.77160950622693,2.991987436015268,2.595113928727281,1.7155245621229591,0.7321448119212579,['barabasi']
20,7.1,0.405,0.3,1,0.0,0.0,0.0,0.0,2.014726645235861,0.9474610216911927,3.141587274330652,1.8875112101772362,0.8121561324050791,['gnm']
20,7.9,0.375,0.25,1,0.0,0.0,0.0,0.0,1.7080448097202656,2.9076335583185244,2.7016910593230543,2.183130030752261,0.69184764640022,['gnm']
20,8.0,0.44,0.25,1,0.0,0.0,0.0,0.0,1.7887653296362775,3.0535580925011914,2.7792816165246723,2.345373168691066,0.7752428045050793,['gnm']
20,8.9,0.411,0.2,1,0.0,0.0,0.0,0.0,2.485276209329956,0.8169635442736698,3.141592653589793,2.8417440575485484,0.8468039014544982,['gnm']
20,8.9,0.462,0.25,1,0.0,0.0,0.0,0.0,1.946130360545147,2.943941558062513,0.030594430158205052,2.344738370076536,0.7381053030077942,['gnm']
20,11.3,0.6,0.25,1,0.0,0.0,0.0,0.0,1.7049790347971032,2.884938829506397,1.8886766397306642,1.321474678880878,0.8209510675326648,['gnm']
20,12.4,0.641,0.2,1,0.0,0.0,0.0,0.0,1.7560324613218725,2.9010519252529017,1.8602584191818021,2.5614251532897185,0.8008363806863861,['gnm']
20,12.7,0.683,0.2,1,0.0,0.0,0.0,0.0,1.708575252372037,2.201504987324778,1.1715368837109468,1.5715093733180012,0.833472413905359,['gnm']
20,13.5,0.7,0.2,1,0.0,0.0,0.0,0.0,1.708023402615847,2.3839628790176537,1.1515011758727867,1.5622377705560906,0.8262072584956138,['gnm']
20,14.1,0.745,0.15,1,0.0,0.0,0.0,0.0,1.7120308348089774,2.9119235947780346,1.2833286660064505,2.097809685366633,0.8660473074892447,['gnm']
20,14.2,0.741,0.15,1,0.0,0.0,0.0,0.0,1.7036568919531283,2.2174588694115984,2.7875879472644596,1.576495208337016,0.847595459362934,['gnm']
20,14.3,0.765,0.15,1,0.0,0.0,0.0,0.0,1.726255532893278,2.839022601131834,1.8104683994231685,1.244071816928945,0.8505903385168981,['gnm']
20,14.4,0.761,0.2,1,0.0,0.0,0.0,0.0,2.9935909253667106,1.5609368060680688,3.141592653589793,2.3464620029412027,0.8338607122656158,['gnm']
20,14.8,0.773,0.15,1,0.0,0.0,0.0,0.0,1.6799846312726852,2.8870865661237257,1.8112283232629127,1.3569373704095122,0.8511008937506788,['gnm']
20,15.5,0.812,0.15,1,0.0,0.0,0.0,0.0,1.6833255851974551,2.897696494020365,1.850301931425883,1.2718058884189551,0.8893781782857155,['gnm']
20,16.9,0.899,0.15,1,0.0,0.0,0.0,0.0,2.317498935940644,2.2476991285843635,0.7842171950303533,1.231265223091252,0.8890583511561571,['gnm']
20,17.3,0.912,0.1,1,0.0,0.0,0.0,0.0,2.8990302220109725,1.7085704586317862,1.6878799309941468,2.3683382726425246,0.936144627904235,['gnm']
20,17.3,0.913,0.1,1,0.0,0.0,0.0,0.0,1.7250110914077719,2.9047116669415107,0.7855892266351937,1.5654429550433733,0.9049741981391478,['gnm']
20,18.7,0.986,0.1,1,0.0,0.0,0.0,0.0,3.061837640986867,1.8697813955406106,1.7474891387284703,3.1415069977642958,0.9788138422120812,['gnm']
20,18.9,0.995,0.1,1,0.0,0.0,0.0,0.0,2.245847255467157,1.710049872346103,1.6476230131706007,1.3622503450266024,0.973677477618922,['gnm']
